Version,Planet,Variable,Exponent,A,B,C
vsop87a,venus     ,z,1,     0.00000000072, 2.49760315888,    4551.95349705880
vsop87a,venus     ,z,1,     0.00000000086, 5.48266928025,   37724.75341974820
vsop87a,venus     ,z,1,     0.00000000078, 5.16888914284,    8662.24032356300
vsop87a,venus     ,z,1,     0.00000000077, 1.60857575234,   10218.80847051840
vsop87a,venus     ,z,1,     0.00000000077, 1.60206102260,   10207.76262190360
vsop87a,venus     ,z,1,     0.00000000092, 0.17084455774,    9146.79006902100
vsop87a,venus     ,z,1,     0.00000000097, 4.64659904732,   25158.60171976540
vsop87a,venus     ,z,1,     0.00000000103, 2.37976615570,    3128.38876509580
vsop87a,venus     ,z,1,     0.00000000097, 5.83350659322,   40853.14218484400
vsop87a,venus     ,z,1,     0.00000000099, 1.18053788195,    7084.89678111520
vsop87a,venus     ,z,1,     0.00000000147, 4.38575949385,   15874.61759536320
vsop87a,venus     ,z,1,     0.00000000110, 1.54178765941,    9683.59458111640
vsop87a,venus     ,z,1,     0.00000000148, 5.78273623919,      26.29831979980
vsop87a,venus     ,z,1,     0.00000000132, 0.65236823857,   29580.47470844380
vsop87a,venus     ,z,1,     0.00000000137, 5.85513359031,     213.29909543800
vsop87a,venus     ,z,1,     0.00000000120, 5.56979067201,   10192.51015071860
vsop87a,venus     ,z,1,     0.00000000139, 2.69109384056,   29864.33402730900
vsop87a,venus     ,z,1,     0.00000000127, 6.11794706117,   10426.58464164900
vsop87a,venus     ,z,1,     0.00000000148, 1.39050905939,   10234.06094170340
vsop87a,venus     ,z,1,     0.00000000147, 4.40417469081,   10220.39909321180
vsop87a,venus     ,z,1,     0.00000000138, 6.13843515618,    9161.01716302260
vsop87a,venus     ,z,1,     0.00000000166, 3.22481107463,   12566.15169998280
vsop87a,venus     ,z,1,     0.00000000180, 3.65160439089,   21228.39202354580
vsop87a,venus     ,z,1,     0.00000000153, 5.90450931307,    3154.68708489560
vsop87a,venus     ,z,1,     0.00000000199, 4.79364893479,   10206.17199921020
vsop87a,venus     ,z,1,     0.00000000173, 3.75026764989,    7058.59846131540
vsop87a,venus     ,z,1,     0.00000000169, 3.65397698917,       7.11354700080
vsop87a,venus     ,z,1,     0.00000000198, 2.61036398872,    9411.46461508720
vsop87a,venus     ,z,1,     0.00000000193, 2.68584410734,   23581.25817731760
vsop87a,venus     ,z,1,     0.00000000253, 2.27887468784,    9999.98645077300
vsop87a,venus     ,z,1,     0.00000000207, 1.90716961392,    9103.90699411760
vsop87a,venus     ,z,1,     0.00000000233, 2.14466305631,     801.82093112380
vsop87a,venus     ,z,1,     0.00000000230, 4.92924491630,    3930.20969621960
vsop87a,venus     ,z,1,     0.00000000305, 3.73514346008,   10596.18207843420
vsop87a,venus     ,z,1,     0.00000000231, 6.23978632212,    9830.38901398780
vsop87a,venus     ,z,1,     0.00000000316, 2.29565820718,   10742.97651130560
vsop87a,venus     ,z,1,     0.00000000325, 0.20788633679,   11015.10647733480
vsop87a,venus     ,z,1,     0.00000000296, 0.68834496754,   19367.18916223280
vsop87a,venus     ,z,1,     0.00000000268, 1.81731580128,    1059.38193018920
vsop87a,venus     ,z,1,     0.00000000278, 4.22437893192,     191.44826611160
vsop87a,venus     ,z,1,     0.00000000369, 1.25931663640,   25934.12433108940
vsop87a,venus     ,z,1,     0.00000000372, 1.80541993350,   17298.18232732620
vsop87a,venus     ,z,1,     0.00000000382, 0.29076532255,    4705.73230754360
vsop87a,venus     ,z,1,     0.00000000426, 2.83056359378,   14143.49524243060
vsop87a,venus     ,z,1,     0.00000000440, 1.71617898465,   20618.01935853360
vsop87a,venus     ,z,1,     0.00000000390, 5.10646391319,    9786.68735533500
vsop87a,venus     ,z,1,     0.00000000415, 3.00153763564,   15720.83878487840
vsop87a,venus     ,z,1,     0.00000000531, 1.77610826151,   11322.66409830440
vsop87a,venus     ,z,1,     0.00000000559, 0.63256033185,    8624.21265092720
vsop87a,venus     ,z,1,     0.00000000741, 3.15293239238,    6283.07584999140
vsop87a,venus     ,z,1,     0.00000000686, 1.37692807485,   19896.88012732740
vsop87a,venus     ,z,1,     0.00000000894, 6.18769608247,    7860.41939243920
vsop87a,venus     ,z,1,     0.00000001026, 5.05449603850,     775.52261132400
vsop87a,venus     ,z,1,     0.00000001060, 4.40549998074,   19651.04848109800
vsop87a,venus     ,z,1,     0.00000001159, 2.31994412916,   10021.83728009940
vsop87a,venus     ,z,1,     0.00000001361, 0.40192228967,   13367.97263110660
vsop87a,venus     ,z,1,     0.00000001749, 1.72876483551,    8635.94200376320
vsop87a,venus     ,z,1,     0.00000001957, 6.14586118921,   22003.91463486980
vsop87a,venus     ,z,1,     0.00000001893, 5.04556374323,   10988.80815753500
vsop87a,venus     ,z,1,     0.00000002079, 5.59900440541,     529.69096509460
vsop87a,venus     ,z,1,     0.00000002557, 1.61905357827,   18073.70493865020
vsop87a,venus     ,z,1,     0.00000002395, 1.34531028758,   10404.73381232260
vsop87a,venus     ,z,1,     0.00000003681, 4.17406921354,   10239.58386601080
vsop87a,venus     ,z,1,     0.00000003297, 0.73050419137,    5507.55323866740
vsop87a,venus     ,z,1,     0.00000003589, 1.59383779306,   11790.62908865880
vsop87a,venus     ,z,1,     0.00000004681, 5.23427572089,   10186.98722641120
vsop87a,venus     ,z,1,     0.00000005760, 0.27988422334,    9153.90361602180
vsop87a,venus     ,z,1,     0.00000005390, 5.37203588853,    2352.86615377180
vsop87a,venus     ,z,1,     0.00000007822, 5.54315419538,    1577.34354244780
vsop87a,venus     ,z,1,     0.00000009557, 2.27891093355,    9437.76293488700
vsop87a,venus     ,z,1,     0.00000011139, 4.85437878205,   30639.85663863300
vsop87a,venus     ,z,1,     0.00001364144, 0.00000000000,       0.00000000000
vsop87a,venus     ,z,1,     0.00001264989, 3.71037501321,   20426.57109242200
vsop87a,venus     ,z,1,     0.00208096402, 1.88967278742,   10213.28554621100
vsop87a,venus     ,z,0,     0.00000000061, 3.77333230443,   51868.24866217880
vsop87a,venus     ,z,0,     0.00000000062, 2.46239069210,   10846.06928552420
vsop87a,venus     ,z,0,     0.00000000071, 2.36609582367,      74.78159856730
vsop87a,venus     ,z,0,     0.00000000053, 3.02375632858,   19317.19254032860
vsop87a,venus     ,z,0,     0.00000000058, 4.23724598221,   10007.09999777380
vsop87a,venus     ,z,0,     0.00000000058, 5.25045057985,   10419.47109464820
vsop87a,venus     ,z,0,     0.00000000066, 4.12244312057,   28521.09277825460
vsop87a,venus     ,z,0,     0.00000000053, 2.14583523296,    8631.32619792800
vsop87a,venus     ,z,0,     0.00000000063, 3.35690006984,   53445.59220462660
vsop87a,venus     ,z,0,     0.00000000056, 4.73821324745,     639.89728631400
vsop87a,venus     ,z,0,     0.00000000063, 5.80076678078,    2118.76386037840
vsop87a,venus     ,z,0,     0.00000000069, 0.42270579845,    9580.50180689780
vsop87a,venus     ,z,0,     0.00000000062, 2.28587915309,    3903.91137641980
vsop87a,venus     ,z,0,     0.00000000065, 2.12423586627,   28313.28880466100
vsop87a,venus     ,z,0,     0.00000000068, 2.28501865578,    8521.11987670860
vsop87a,venus     ,z,0,     0.00000000065, 2.53312656681,   10735.86296430480
vsop87a,venus     ,z,0,     0.00000000080, 2.87220602049,   47162.51635463520
vsop87a,venus     ,z,0,     0.00000000061, 5.47943297658,   11764.33076885900
vsop87a,venus     ,z,0,     0.00000000071, 2.52879760001,   26735.94526221320
vsop87a,venus     ,z,0,     0.00000000071, 0.70714638996,   36147.40987730040
vsop87a,venus     ,z,0,     0.00000000079, 1.65446145032,   39264.06928956020
vsop87a,venus     ,z,0,     0.00000000086, 1.02476175384,   65236.22129328540
vsop87a,venus     ,z,0,     0.00000000069, 1.52914774412,    9690.70812811720
vsop87a,venus     ,z,0,     0.00000000090, 0.07319663423,    6872.67311951120
vsop87a,venus     ,z,0,     0.00000000071, 0.64943236639,      20.77539549240
vsop87a,venus     ,z,0,     0.00000000073, 2.56775245907,   13936.79450513400
vsop87a,venus     ,z,0,     0.00000000090, 4.34324193073,   36949.23080842420
vsop87a,venus     ,z,0,     0.00000000092, 3.86278127025,   10138.50394764370
vsop87a,venus     ,z,0,     0.00000000092, 5.63110477712,   10288.06714477830
vsop87a,venus     ,z,0,     0.00000000078, 0.55230439694,   10193.61578531121
vsop87a,venus     ,z,0,     0.00000000078, 2.65839634325,   10232.95530711079
vsop87a,venus     ,z,0,     0.00000000096, 2.90682399304,    9793.80090233580
vsop87a,venus     ,z,0,     0.00000000083, 2.07543775594,   31749.23519072640
vsop87a,venus     ,z,0,     0.00000000089, 0.88060757437,    6489.77658728800
vsop87a,venus     ,z,0,     0.00000000093, 4.21356144460,   36301.18868778519
vsop87a,venus     ,z,0,     0.00000000104, 5.02724740402,   35371.88726597640
vsop87a,venus     ,z,0,     0.00000000098, 4.66807552803,   20235.12282631040
vsop87a,venus     ,z,0,     0.00000000089, 2.33714216061,   10316.37832042960
vsop87a,venus     ,z,0,     0.00000000086, 0.87055324194,   16522.65971600220
vsop87a,venus     ,z,0,     0.00000000088, 1.59017183044,   10110.19277199240
vsop87a,venus     ,z,0,     0.00000000110, 1.44699918003,   43232.30665841560
vsop87a,venus     ,z,0,     0.00000000114, 5.11309629210,     103.09277421860
vsop87a,venus     ,z,0,     0.00000000086, 0.85755223960,    2379.16447357160
vsop87a,venus     ,z,0,     0.00000000084, 4.93745373910,   52175.80628314840
vsop87a,venus     ,z,0,     0.00000000099, 1.93329637732,   49515.38250840700
vsop87a,venus     ,z,0,     0.00000000085, 5.88248062550,    3723.50895892300
vsop87a,venus     ,z,0,     0.00000000095, 3.11317801589,    9896.89367655440
vsop87a,venus     ,z,0,     0.00000000106, 2.42064996718,   20809.46762464520
vsop87a,venus     ,z,0,     0.00000000099, 5.61149803116,   10529.67741586760
vsop87a,venus     ,z,0,     0.00000000095, 5.25435135477,   30213.25844775700
vsop87a,venus     ,z,0,     0.00000000122, 0.37000676558,   10459.11719244040
vsop87a,venus     ,z,0,     0.00000000121, 3.85928223786,     522.57741809380
vsop87a,venus     ,z,0,     0.00000000138, 4.01403107693,   21202.09370374600
vsop87a,venus     ,z,0,     0.00000000110, 0.73944778374,   30110.16567353840
vsop87a,venus     ,z,0,     0.00000000107, 4.19045394315,   19999.97290154599
vsop87a,venus     ,z,0,     0.00000000126, 2.84049662693,    9967.45389998160
vsop87a,venus     ,z,0,     0.00000000127, 0.46833130674,     536.80451209540
vsop87a,venus     ,z,0,     0.00000000104, 2.47347358674,   26709.64694241340
vsop87a,venus     ,z,0,     0.00000000137, 2.89407950366,   33019.02111220460
vsop87a,venus     ,z,0,     0.00000000131, 0.92317994329,    3442.57494496540
vsop87a,venus     ,z,0,     0.00000000118, 1.71706550416,   13341.67431130680
vsop87a,venus     ,z,0,     0.00000000126, 4.21594185374,   20956.26205751660
vsop87a,venus     ,z,0,     0.00000000138, 1.19253977825,   22805.73556599360
vsop87a,venus     ,z,0,     0.00000000127, 5.14389302386,    5481.25491886760
vsop87a,venus     ,z,0,     0.00000000166, 0.03569768750,   13745.34623902240
vsop87a,venus     ,z,0,     0.00000000170, 3.72282190488,   31441.67756975680
vsop87a,venus     ,z,0,     0.00000000177, 3.58248029244,   20400.27277262220
vsop87a,venus     ,z,0,     0.00000000144, 2.81280885697,   17277.40693183380
vsop87a,venus     ,z,0,     0.00000000180, 0.48168923159,   45585.17281218740
vsop87a,venus     ,z,0,     0.00000000170, 3.52866583267,   10228.53801739600
vsop87a,venus     ,z,0,     0.00000000170, 5.96522395118,   10198.03307502600
vsop87a,venus     ,z,0,     0.00000000200, 4.06516779510,   18849.22754997420
vsop87a,venus     ,z,0,     0.00000000197, 3.71380377240,    1551.04522264800
vsop87a,venus     ,z,0,     0.00000000205, 6.19639409918,    7064.12138562280
vsop87a,venus     ,z,0,     0.00000000232, 0.48064662619,   17085.95866572220
vsop87a,venus     ,z,0,     0.00000000278, 0.10022232617,   16496.36139620240
vsop87a,venus     ,z,0,     0.00000000250, 5.05395469123,   24356.78078864160
vsop87a,venus     ,z,0,     0.00000000236, 1.03442196051,   22779.43724619380
vsop87a,venus     ,z,0,     0.00000000334, 5.28920083729,     382.89653222320
vsop87a,venus     ,z,0,     0.00000000264, 0.01153452145,   20452.86941222180
vsop87a,venus     ,z,0,     0.00000000304, 5.33181632059,   41654.96311596780
vsop87a,venus     ,z,0,     0.00000000254, 4.34026574490,   10137.01947493540
vsop87a,venus     ,z,0,     0.00000000306, 0.47092243462,   23958.63178523340
vsop87a,venus     ,z,0,     0.00000000292, 0.74997511570,    3149.16416058820
vsop87a,venus     ,z,0,     0.00000000322, 1.36846420067,   29088.81141598500
vsop87a,venus     ,z,0,     0.00000000301, 4.24971815099,   14919.01785375460
vsop87a,venus     ,z,0,     0.00000000314, 5.23220905264,     426.59819087600
vsop87a,venus     ,z,0,     0.00000000289, 3.59841384736,   11272.66747640020
vsop87a,venus     ,z,0,     0.00000000292, 3.76618455555,    6681.22485339960
vsop87a,venus     ,z,0,     0.00000000343, 2.36516734231,   27511.46787353720
vsop87a,venus     ,z,0,     0.00000000314, 5.08259050420,   18837.49819713819
vsop87a,venus     ,z,0,     0.00000000379, 4.56511543982,   20419.45754542119
vsop87a,venus     ,z,0,     0.00000000349, 5.78507522549,   12592.45001978260
vsop87a,venus     ,z,0,     0.00000000407, 6.15731262846,   18875.52586977400
vsop87a,venus     ,z,0,     0.00000000396, 4.56209231282,   10063.72234907640
vsop87a,venus     ,z,0,     0.00000000362, 0.02259543121,   14765.23904326980
vsop87a,venus     ,z,0,     0.00000000394, 4.81650684498,    9146.79006902100
vsop87a,venus     ,z,0,     0.00000000440, 1.25236241968,   10175.25787357520
vsop87a,venus     ,z,0,     0.00000000457, 6.16974742379,   10220.39909321180
vsop87a,venus     ,z,0,     0.00000000521, 3.84286345199,   10207.76262190360
vsop87a,venus     ,z,0,     0.00000000418, 5.48110803243,   32217.20018108080
vsop87a,venus     ,z,0,     0.00000000405, 1.42927875873,    9161.01716302260
vsop87a,venus     ,z,0,     0.00000000459, 1.69153061401,    3930.20969621960
vsop87a,venus     ,z,0,     0.00000000439, 2.90237828484,   40853.14218484400
vsop87a,venus     ,z,0,     0.00000000437, 2.42330391120,   10251.31321884680
vsop87a,venus     ,z,0,     0.00000000575, 2.29073875885,   21535.94964451540
vsop87a,venus     ,z,0,     0.00000000542, 3.94171539558,   37724.75341974820
vsop87a,venus     ,z,0,     0.00000000520, 6.11596800207,   10218.80847051840
vsop87a,venus     ,z,0,     0.00000000569, 5.37276655331,   10497.14486507620
vsop87a,venus     ,z,0,     0.00000000537, 6.00327539255,    4732.03062734340
vsop87a,venus     ,z,0,     0.00000000591, 4.62374022159,    9929.42622734580
vsop87a,venus     ,z,0,     0.00000000592, 3.32632513186,    3340.61242669980
vsop87a,venus     ,z,0,     0.00000000547, 5.06653964506,   29050.78374334920
vsop87a,venus     ,z,0,     0.00000000533, 0.73765107493,   28286.99048486120
vsop87a,venus     ,z,0,     0.00000000606, 6.22070159607,   25158.60171976540
vsop87a,venus     ,z,0,     0.00000000740, 1.97614280765,   10596.18207843420
vsop87a,venus     ,z,0,     0.00000000615, 1.96289781619,   26087.90314157420
vsop87a,venus     ,z,0,     0.00000000670, 5.36864204589,    1589.07289528380
vsop87a,venus     ,z,0,     0.00000000860, 5.74281955136,    5661.33204915220
vsop87a,venus     ,z,0,     0.00000000778, 1.16378510983,    8662.24032356300
vsop87a,venus     ,z,0,     0.00000000770, 4.54196353475,   21228.39202354580
vsop87a,venus     ,z,0,     0.00000001030, 0.84929643011,    8094.52168583260
vsop87a,venus     ,z,0,     0.00000000987, 4.70495944427,   14945.31617355440
vsop87a,venus     ,z,0,     0.00000000953, 5.73118460251,   20213.27199698400
vsop87a,venus     ,z,0,     0.00000000889, 1.48214942791,    9830.38901398780
vsop87a,venus     ,z,0,     0.00000000847, 1.24888706950,    9573.38825989700
vsop87a,venus     ,z,0,     0.00000001027, 2.51592691800,   33794.54372352860
vsop87a,venus     ,z,0,     0.00000000965, 0.01161931809,    3128.38876509580
vsop87a,venus     ,z,0,     0.00000001210, 3.17717646354,    3532.06069281140
vsop87a,venus     ,z,0,     0.00000001118, 0.96571599573,   23581.25817731760
vsop87a,venus     ,z,0,     0.00000001468, 0.75541488791,    9999.98645077300
vsop87a,venus     ,z,0,     0.00000001132, 5.38517603552,       7.11354700080
vsop87a,venus     ,z,0,     0.00000001154, 1.98818396175,      26.29831979980
vsop87a,venus     ,z,0,     0.00000001598, 2.21757389250,   10426.58464164900
vsop87a,venus     ,z,0,     0.00000001613, 1.47525165805,    7058.59846131540
vsop87a,venus     ,z,0,     0.00000001787, 2.52506338741,   15874.61759536320
vsop87a,venus     ,z,0,     0.00000001632, 4.67123397256,    1109.37855209340
vsop87a,venus     ,z,0,     0.00000002103, 1.12514771936,   29864.33402730900
vsop87a,venus     ,z,0,     0.00000002403, 4.90533210845,   19367.18916223280
vsop87a,venus     ,z,0,     0.00000002155, 0.29731467355,    9411.46461508720
vsop87a,venus     ,z,0,     0.00000002756, 5.43236957664,   29580.47470844380
vsop87a,venus     ,z,0,     0.00000002832, 4.24241233220,     213.29909543800
vsop87a,venus     ,z,0,     0.00000002743, 6.06387494803,   10234.06094170340
vsop87a,venus     ,z,0,     0.00000002682, 4.58018033496,     801.82093112380
vsop87a,venus     ,z,0,     0.00000002734, 5.62996472233,   12566.15169998280
vsop87a,venus     ,z,0,     0.00000002750, 3.89497095361,   10192.51015071860
vsop87a,venus     ,z,0,     0.00000002851, 5.68591706153,   10206.17199921020
vsop87a,venus     ,z,0,     0.00000003488, 0.14633368219,   20618.01935853360
vsop87a,venus     ,z,0,     0.00000003440, 0.77140273510,    4551.95349705880
vsop87a,venus     ,z,0,     0.00000003417, 3.95474989164,    7860.41939243920
vsop87a,venus     ,z,0,     0.00000003747, 1.30318722019,   15720.83878487840
vsop87a,venus     ,z,0,     0.00000004135, 3.43782832503,   17298.18232732620
vsop87a,venus     ,z,0,     0.00000004210, 4.99232132925,    7084.89678111520
vsop87a,venus     ,z,0,     0.00000004033, 3.42887820794,    9103.90699411760
vsop87a,venus     ,z,0,     0.00000004044, 6.24650537722,   11322.66409830440
vsop87a,venus     ,z,0,     0.00000005647, 3.57594715836,    3154.68708489560
vsop87a,venus     ,z,0,     0.00000005903, 5.96215831403,   25934.12433108940
vsop87a,venus     ,z,0,     0.00000006722, 2.41848486045,    4705.73230754360
vsop87a,venus     ,z,0,     0.00000006429, 4.91481073656,    1059.38193018920
vsop87a,venus     ,z,0,     0.00000006416, 0.46264840234,    9786.68735533500
vsop87a,venus     ,z,0,     0.00000008209, 3.55371021890,   10742.97651130560
vsop87a,venus     ,z,0,     0.00000008080, 2.69831049093,   19651.04848109800
vsop87a,venus     ,z,0,     0.00000010158, 5.71954183827,    9683.59458111640
vsop87a,venus     ,z,0,     0.00000009775, 1.21418881204,    8624.21265092720
vsop87a,venus     ,z,0,     0.00000010848, 3.29419910254,   11015.10647733480
vsop87a,venus     ,z,0,     0.00000010336, 2.75167531541,     191.44826611160
vsop87a,venus     ,z,0,     0.00000010730, 5.61235409382,   10404.73381232260
vsop87a,venus     ,z,0,     0.00000013004, 4.83195492470,   14143.49524243060
vsop87a,venus     ,z,0,     0.00000012412, 4.13644030917,   10021.83728009940
vsop87a,venus     ,z,0,     0.00000015507, 2.00401259454,   13367.97263110660
vsop87a,venus     ,z,0,     0.00000015382, 5.98588709813,   19896.88012732740
vsop87a,venus     ,z,0,     0.00000016289, 2.90852685195,   10988.80815753500
vsop87a,venus     ,z,0,     0.00000019425, 5.12759462747,    6283.07584999140
vsop87a,venus     ,z,0,     0.00000023013, 0.98699428893,     775.52261132400
vsop87a,venus     ,z,0,     0.00000027853, 6.12790511758,   11790.62908865880
vsop87a,venus     ,z,0,     0.00000032447, 3.86196252330,    8635.94200376320
vsop87a,venus     ,z,0,     0.00000028156, 2.93415727239,   10186.98722641120
vsop87a,venus     ,z,0,     0.00000032943, 0.72316171903,   10239.58386601080
vsop87a,venus     ,z,0,     0.00000037415, 4.53900359933,   22003.91463486980
vsop87a,venus     ,z,0,     0.00000043023, 3.95620233472,     529.69096509460
